absorption_coefficient,amplitude,beam_pos_x,beam_pos_y,beam_pos_z,epsrel,force_type,fx,fy,fz,gaussian_spot,medium_refractive_index,phase,q,radius,rayleigh_range,refractive_index,vacuum_wavelength,vacuum_wavenumber,wavelength,wavenumber
80000.0,1,1.097e-05,0,-1.2e-05,0.1,total,-1.2786691592636024e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.153e-05,0,-1.2e-05,0.1,total,-6.689623299047309e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.182e-05,0,-1.2e-05,0.1,total,-4.642603241573989e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.21e-05,0,-1.2e-05,0.1,total,-3.204549142816631e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.266e-05,0,-1.2e-05,0.1,total,-1.4525639425018106e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.294e-05,0,-1.2e-05,0.1,total,-9.55162492959598e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.322e-05,0,-1.2e-05,0.1,total,-6.187351115753475e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.378e-05,0,-1.2e-05,0.1,total,-2.4853979428380874e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.406e-05,0,-1.2e-05,0.1,total,-1.5424524599498938e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.434e-05,0,-1.2e-05,0.1,total,-9.443719036454875e-17,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.49e-05,0,-1.2e-05,0.1,total,-3.4001069381664774e-17,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.519e-05,0,-1.2e-05,0.1,total,-1.9623768036421417e-17,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.547e-05,0,-1.2e-05,0.1,total,-1.1392255086791051e-17,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.603e-05,0,-1.2e-05,0.1,total,-3.697928274580989e-18,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.632e-05,0,-1.2e-05,0.1,total,-2.0209967652729187e-18,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.66e-05,0,-1.2e-05,0.1,total,-1.1144379294114564e-18,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.716e-05,0,-1.2e-05,0.1,total,-3.2629141849441168e-19,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.744e-05,0,-1.2e-05,0.1,total,-1.7346302113707188e-19,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
80000.0,1,1.772e-05,0,-1.2e-05,0.1,total,-9.07395759396993e-20,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.772e-05,0,-1.2e-05,0.1,total,1.819742018042351e-19,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.744e-05,0,-1.2e-05,0.1,total,3.5100057709401213e-19,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.716e-05,0,-1.2e-05,0.1,total,6.690147615176383e-19,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.66e-05,0,-1.2e-05,0.1,total,2.3452255449094826e-18,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.632e-05,0,-1.2e-05,0.1,total,4.312718527968334e-18,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.603e-05,0,-1.2e-05,0.1,total,8.008848602526434e-18,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.547e-05,0,-1.2e-05,0.1,total,2.5524627057273953e-17,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.519e-05,0,-1.2e-05,0.1,total,4.476874508285928e-17,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.49e-05,0,-1.2e-05,0.1,total,7.912346612421269e-17,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.434e-05,0,-1.2e-05,0.1,total,2.292471452852552e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.406e-05,0,-1.2e-05,0.1,total,3.8330230860089165e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.378e-05,0,-1.2e-05,0.1,total,6.332485506998029e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.322e-05,0,-1.2e-05,0.1,total,1.666425098790549e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.294e-05,0,-1.2e-05,0.1,total,2.6535061273735104e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.266e-05,0,-1.2e-05,0.1,total,4.172820508003657e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.21e-05,0,-1.2e-05,0.1,total,9.933819813101827e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.182e-05,0,-1.2e-05,0.1,total,1.504686700880447e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.153e-05,0,-1.2e-05,0.1,total,2.2766258091192667e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.097e-05,0,-1.2e-05,0.1,total,4.865494070294969e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.068e-05,0,-1.2e-05,0.1,total,7.051706493236923e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.04e-05,0,-1.2e-05,0.1,total,9.94432224269095e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-9.84e-06,0,-1.2e-05,0.1,total,1.8907800826365763e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-9.56e-06,0,-1.2e-05,0.1,total,2.5472327977526765e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-9.28e-06,0,-1.2e-05,0.1,total,3.377415699391796e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-8.719e-06,0,-1.2e-05,0.1,total,5.652945123592751e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-8.438e-06,0,-1.2e-05,0.1,total,7.128080986432699e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-8.156e-06,0,-1.2e-05,0.1,total,8.833294579413e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-7.594e-06,0,-1.2e-05,0.1,total,1.2801390197618041e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-7.312e-06,0,-1.2e-05,0.1,total,1.498575712045239e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-7.031e-06,0,-1.2e-05,0.1,total,1.7146199901509923e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-6.469e-06,0,-1.2e-05,0.1,total,2.1100160049125982e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-6.188e-06,0,-1.2e-05,0.1,total,2.264605508211701e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-5.906e-06,0,-1.2e-05,0.1,total,2.375984136215726e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-5.344e-06,0,-1.2e-05,0.1,total,2.4376224179769523e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-5.062e-06,0,-1.2e-05,0.1,total,2.3780553781654532e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-4.781e-06,0,-1.2e-05,0.1,total,2.2650899227679092e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-4.219e-06,0,-1.2e-05,0.1,total,1.907390708992884e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-3.938e-06,0,-1.2e-05,0.1,total,1.6866553965555555e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-3.656e-06,0,-1.2e-05,0.1,total,1.4552758623384238e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-3.094e-06,0,-1.2e-05,0.1,total,1.0132210158311563e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-2.812e-06,0,-1.2e-05,0.1,total,8.192309629881239e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-2.531e-06,0,-1.2e-05,0.1,total,6.511955736035484e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.969e-06,0,-1.2e-05,0.1,total,3.9337997413704294e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.688e-06,0,-1.2e-05,0.1,total,2.9955444503829883e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.406e-06,0,-1.2e-05,0.1,total,2.2417214864600876e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-8.438e-07,0,-1.2e-05,0.1,total,1.1423998038795438e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-5.625e-07,0,-1.2e-05,0.1,total,7.226984442263813e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-2.812e-07,0,-1.2e-05,0.1,total,3.50073544052368e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,2.812e-07,0,-1.2e-05,0.1,total,-3.500535663659952e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,5.625e-07,0,-1.2e-05,0.1,total,-7.227137000465616e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,8.438e-07,0,-1.2e-05,0.1,total,-1.1424128703496146e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.406e-06,0,-1.2e-05,0.1,total,-2.2417214864602575e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.688e-06,0,-1.2e-05,0.1,total,-2.995556418918303e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.969e-06,0,-1.2e-05,0.1,total,-3.9337997413703597e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,2.531e-06,0,-1.2e-05,0.1,total,-6.511955736035787e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,2.812e-06,0,-1.2e-05,0.1,total,-8.192309629881264e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,3.094e-06,0,-1.2e-05,0.1,total,-1.0132210158311563e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,3.656e-06,0,-1.2e-05,0.1,total,-1.4552758623384103e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,3.938e-06,0,-1.2e-05,0.1,total,-1.6866553965555514e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,4.219e-06,0,-1.2e-05,0.1,total,-1.9073907089929186e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,4.781e-06,0,-1.2e-05,0.1,total,-2.2650899227679322e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,5.062e-06,0,-1.2e-05,0.1,total,-2.378055378165455e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,5.344e-06,0,-1.2e-05,0.1,total,-2.4376224179769345e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,5.906e-06,0,-1.2e-05,0.1,total,-2.375984136215731e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,6.188e-06,0,-1.2e-05,0.1,total,-2.264605508211664e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,6.469e-06,0,-1.2e-05,0.1,total,-2.1100160049125288e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,7.031e-06,0,-1.2e-05,0.1,total,-1.7146199901509925e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,7.312e-06,0,-1.2e-05,0.1,total,-1.4985757120452316e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,7.594e-06,0,-1.2e-05,0.1,total,-1.2801390197618272e-12,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,8.156e-06,0,-1.2e-05,0.1,total,-8.833294579413171e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,8.438e-06,0,-1.2e-05,0.1,total,-7.128080986432634e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,8.719e-06,0,-1.2e-05,0.1,total,-5.652945123592703e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,9.28e-06,0,-1.2e-05,0.1,total,-3.3774156993915365e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,9.56e-06,0,-1.2e-05,0.1,total,-2.5472327977526685e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,9.84e-06,0,-1.2e-05,0.1,total,-1.8907800826365316e-13,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.04e-05,0,-1.2e-05,0.1,total,-9.944322242690919e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.068e-05,0,-1.2e-05,0.1,total,-7.051706493237309e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.097e-05,0,-1.2e-05,0.1,total,-4.865494070294856e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.153e-05,0,-1.2e-05,0.1,total,-2.276625809119256e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.182e-05,0,-1.2e-05,0.1,total,-1.5046867008803623e-14,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.21e-05,0,-1.2e-05,0.1,total,-9.933819813102098e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.266e-05,0,-1.2e-05,0.1,total,-4.17282050800406e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.294e-05,0,-1.2e-05,0.1,total,-2.6535061273736114e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.322e-05,0,-1.2e-05,0.1,total,-1.66642509879052e-15,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.378e-05,0,-1.2e-05,0.1,total,-6.332485506998285e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.406e-05,0,-1.2e-05,0.1,total,-3.833023086008964e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.434e-05,0,-1.2e-05,0.1,total,-2.292471452852679e-16,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.49e-05,0,-1.2e-05,0.1,total,-7.912346612422817e-17,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.519e-05,0,-1.2e-05,0.1,total,-4.476874508286257e-17,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.547e-05,0,-1.2e-05,0.1,total,-2.5524627057273078e-17,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.603e-05,0,-1.2e-05,0.1,total,-8.008848602526833e-18,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.632e-05,0,-1.2e-05,0.1,total,-4.312718527967991e-18,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.66e-05,0,-1.2e-05,0.1,total,-2.345225544910189e-18,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.716e-05,0,-1.2e-05,0.1,total,-6.69014761517639e-19,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.744e-05,0,-1.2e-05,0.1,total,-3.510005770940565e-19,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,1.772e-05,0,-1.2e-05,0.1,total,-1.819742018041995e-19,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.772e-05,0,6e-06,0.1,incident,-4.078352346948475e-38,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.744e-05,0,6e-06,0.1,incident,-1.2778835532561284e-36,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.716e-05,0,6e-06,0.1,incident,-3.3351552533432124e-35,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.66e-05,0,6e-06,0.1,incident,-1.345649850061545e-32,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.632e-05,0,6e-06,0.1,incident,-2.1091135770816842e-31,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.603e-05,0,6e-06,0.1,incident,-3.111039251366734e-30,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.547e-05,0,6e-06,0.1,incident,-3.7003898082607803e-28,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.519e-05,0,6e-06,0.1,incident,-3.340307586965863e-27,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.49e-05,0,6e-06,0.1,incident,-2.8937679613041404e-26,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.434e-05,0,6e-06,0.1,incident,-1.3722355814950696e-24,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.406e-05,0,6e-06,0.1,incident,-8.229455605276272e-24,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.378e-05,0,6e-06,0.1,incident,-4.537157002182142e-23,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.322e-05,0,6e-06,0.1,incident,-1.0949807016753334e-21,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.294e-05,0,6e-06,0.1,incident,-4.8483204591283524e-21,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.266e-05,0,6e-06,0.1,incident,-2.0117175701346198e-20,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
500000.0,1,-1.21e-05,0,6e-06,0.1,incident,-2.888236863469171e-19,,,4e-07,1.33,0,6250000000000.0,6e-06,1.37e-06,1.6,4.88e-07,12880000.0,3.669e-07,17120000.0
