L,N,R,absorption_coefficient,amplitude,axicon_angle,axicon_angle_degree,beam_pos_x,beam_pos_y,beam_pos_z,bessel_order,bessel_spot,epsrel,force_type,fx,fy,fz,gaussian_spot,longitudinal_wavenumber,medium_refractive_index,phase,q,qr,radius,rayleigh_range,refractive_index,transversal_wavenumber,vacuum_wavelength,vacuum_wavenumber,wavelength,wavenumber,zmax
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.004362,0,2.929e-06,0.1,reflection,,,-1.4412286952525078e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.004263,0,2.929e-06,0.1,reflection,,,-1.4042659006476976e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.004164,0,2.929e-06,0.1,reflection,,,-1.378204312927184e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.004065,0,2.929e-06,0.1,reflection,,,-1.3651856517026605e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.003965,0,2.929e-06,0.1,reflection,,,-1.3674651384009202e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.003866,0,2.929e-06,0.1,reflection,,,-1.385424950901257e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.003766,0,2.929e-06,0.1,reflection,,,-1.4170762628776696e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.003667,0,2.929e-06,0.1,reflection,,,-1.4570834906844072e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.003568,0,2.929e-06,0.1,reflection,,,-1.5000390703358596e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.003469,0,2.929e-06,0.1,reflection,,,-1.5408022275803326e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.00337,0,2.929e-06,0.1,reflection,,,-1.5757314238323987e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.003271,0,2.929e-06,0.1,reflection,,,-1.602885609544843e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.003172,0,2.929e-06,0.1,reflection,,,-1.621634497601833e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.003073,0,2.929e-06,0.1,reflection,,,-1.6320571389797698e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.002974,0,2.929e-06,0.1,reflection,,,-1.6344607088478658e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.002875,0,2.929e-06,0.1,reflection,,,-1.6291727942457854e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.002776,0,2.929e-06,0.1,reflection,,,-1.6165805731121727e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.002677,0,2.929e-06,0.1,reflection,,,-1.5972889308905463e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.002578,0,2.929e-06,0.1,reflection,,,-1.5722604127657885e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.002478,0,2.929e-06,0.1,reflection,,,-1.542537699837368e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.002379,0,2.929e-06,0.1,reflection,,,-1.5103966939128875e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.00228,0,2.929e-06,0.1,reflection,,,-1.4773663916419542e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.00218,0,2.929e-06,0.1,reflection,,,-1.4448780727203723e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.002081,0,2.929e-06,0.1,reflection,,,-1.4151050176652587e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.001982,0,2.929e-06,0.1,reflection,,,-1.3888731689836278e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.001883,0,2.929e-06,0.1,reflection,,,-1.36694036973876e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.001784,0,2.929e-06,0.1,reflection,,,-1.349674362621344e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.001685,0,2.929e-06,0.1,reflection,,,-1.337104038731442e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.001586,0,2.929e-06,0.1,reflection,,,-1.3289922535268633e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.001487,0,2.929e-06,0.1,reflection,,,-1.3249136536313974e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.001388,0,2.929e-06,0.1,reflection,,,-1.3243262240003343e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.001289,0,2.929e-06,0.1,reflection,,,-1.326630576270453e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.00119,0,2.929e-06,0.1,reflection,,,-1.33121516218061e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.001091,0,2.929e-06,0.1,reflection,,,-1.3374882472795036e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0009915,0,2.929e-06,0.1,reflection,,,-1.3449382292920095e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0008922,0,2.929e-06,0.1,reflection,,,-1.3530150958919245e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.000793,0,2.929e-06,0.1,reflection,,,-1.361281762870409e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0006939,0,2.929e-06,0.1,reflection,,,-1.3693577031020892e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0005948,0,2.929e-06,0.1,reflection,,,-1.376931190605633e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0004956,0,2.929e-06,0.1,reflection,,,-1.383744574494398e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0003965,0,2.929e-06,0.1,reflection,,,-1.389571567698812e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0002974,0,2.929e-06,0.1,reflection,,,-1.3942540967206285e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0001982,0,2.929e-06,0.1,reflection,,,-1.3976720220953827e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-9.91e-05,0,2.929e-06,0.1,reflection,,,-1.3997339916136319e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,0.0,0,2.929e-06,0.1,reflection,,,-1.4003951932203826e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.01268581927229678,0,2.929e-06,0.1,transmission,,,-1.5616582399214292e-14,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.01259,0,2.929e-06,0.1,transmission,,,-1.7995280675938676e-14,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.01249,0,2.929e-06,0.1,transmission,,,-2.2221714137065163e-14,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.01239,0,2.929e-06,0.1,transmission,,,-2.614502291277049e-14,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.01229,0,2.929e-06,0.1,transmission,,,-3.190646937775897e-14,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.01219,0,2.929e-06,0.1,transmission,,,-3.991350601630735e-14,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.01209,0,2.929e-06,0.1,transmission,,,-4.78205042004931e-14,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.01199,0,2.929e-06,0.1,transmission,,,-6.191127794291682e-14,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.01189,0,2.929e-06,0.1,transmission,,,-7.628834305654747e-14,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0118,0,2.929e-06,0.1,transmission,,,-9.402974899191938e-14,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0117,0,2.929e-06,0.1,transmission,,,-1.2537281333199613e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0116,0,2.929e-06,0.1,transmission,,,-1.5763129033997945e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0115,0,2.929e-06,0.1,transmission,,,-2.106664789458191e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0114,0,2.929e-06,0.1,transmission,,,-2.87460098468969e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0113,0,2.929e-06,0.1,transmission,,,-3.778685981698278e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0112,0,2.929e-06,0.1,transmission,,,-5.329383350001063e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0111,0,2.929e-06,0.1,transmission,,,-7.525095126788972e-13,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.011,0,2.929e-06,0.1,transmission,,,-1.043785954668004e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0109,0,2.929e-06,0.1,transmission,,,-1.5345641489713024e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0108,0,2.929e-06,0.1,transmission,,,-2.256538269626275e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0107,0,2.929e-06,0.1,transmission,,,-3.264257410761584e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0106,0,2.929e-06,0.1,transmission,,,-4.89614632403778e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0105,0,2.929e-06,0.1,transmission,,,-7.385069689528653e-12,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.0104,0,2.929e-06,0.1,transmission,,,-1.0856119721764144e-11,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.01031,0,2.929e-06,0.1,transmission,,,-1.5386313430921762e-11,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.01021,0,2.929e-06,0.1,transmission,,,-2.2851135000968622e-11,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.01011,0,2.929e-06,0.1,transmission,,,-3.314680259244491e-11,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.01001,0,2.929e-06,0.1,transmission,,,-4.643859114813447e-11,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.009912,0,2.929e-06,0.1,transmission,,,-6.362712674552996e-11,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.009812,0,2.929e-06,0.1,transmission,,,-8.715101204147131e-11,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.009713,0,2.929e-06,0.1,transmission,,,-1.1675260075283927e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.009614,0,2.929e-06,0.1,transmission,,,-1.5244297810739171e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.009514,0,2.929e-06,0.1,transmission,,,-1.983377349741042e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.009415,0,2.929e-06,0.1,transmission,,,-2.638578696391119e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.009316,0,2.929e-06,0.1,transmission,,,-3.611602622393318e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.009217,0,2.929e-06,0.1,transmission,,,-4.903106720223444e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.009118,0,2.929e-06,0.1,transmission,,,-6.287861994965099e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.009019,0,2.929e-06,0.1,transmission,,,-7.362397322887999e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.00892,0,2.929e-06,0.1,transmission,,,-7.769336942121946e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.00882,0,2.929e-06,0.1,transmission,,,-7.434592450095654e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.008721,0,2.929e-06,0.1,transmission,,,-6.648909224902557e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.008622,0,2.929e-06,0.1,transmission,,,-5.867246371928827e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.008522,0,2.929e-06,0.1,transmission,,,-5.452835104885932e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.008423,0,2.929e-06,0.1,transmission,,,-5.520762362060698e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.008324,0,2.929e-06,0.1,transmission,,,-5.908682004350485e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.008225,0,2.929e-06,0.1,transmission,,,-6.32677391120143e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.008126,0,2.929e-06,0.1,transmission,,,-6.526157055532112e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.008027,0,2.929e-06,0.1,transmission,,,-6.428969277921195e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.007928,0,2.929e-06,0.1,transmission,,,-6.142363238805653e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.007829,0,2.929e-06,0.1,transmission,,,-5.860375520099116e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.00773,0,2.929e-06,0.1,transmission,,,-5.734972429987226e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.007631,0,2.929e-06,0.1,transmission,,,-5.802628741484179e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.007532,0,2.929e-06,0.1,transmission,,,-5.992378441337874e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
3e-06,21,0.001,0,1,0.1047,6.0,0.0,0,-0.007433,0,2.929e-06,0.1,transmission,,,-6.185960414374324e-10,inf,7811000.0,1.33,0,0,2000000.0,1.8e-05,inf,1.343,821000.0,1.064e-06,5905000.0,8e-07,7854000.0,0.009514
