L,N,Q,absorption_coefficient,amplitude,beam_pos_x,beam_pos_y,beam_pos_z,bessel_order,epsrel,force_type,fx,fy,fz,medium_refractive_index,phase,radius,reference_function,refractive_index,vacuum_wavelength,vacuum_wavenumber,wavelength,wavenumber
0.001,15,5610000.0,0,1,0,0,0.0,0,0.1,total,,,3.942101761559547e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,1.25e-05,0,0.1,total,,,4.207802264907824e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,2.5e-05,0,0.1,total,,,3.6312462989776086e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,3.75e-05,0,0.1,total,,,1.704027137496466e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,5e-05,0,0.1,total,,,-6.229817241684872e-13,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,6.25e-05,0,0.1,total,,,-1.7696953809762862e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,7.5e-05,0,0.1,total,,,-2.107578058737327e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,8.75e-05,0,0.1,total,,,-2.4343627221598747e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,0.0001,0,0.1,total,,,-2.585467669364355e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,0.0001125,0,0.1,total,,,-2.4003488878419214e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,0.000125,0,0.1,total,,,-1.825628658606881e-12,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,0.0001375,0,0.1,total,,,-9.956524612755763e-13,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,0.00015,0,0.1,total,,,-3.214546141197189e-13,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,0.0001625,0,0.1,total,,,-3.590597264878885e-14,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,0.000175,0,0.1,total,,,-3.5353549035144562e-15,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,0.0001875,0,0.1,total,,,-7.022136575443975e-15,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,0.0002,0,0.1,total,,,-9.531220040005716e-16,1.33,0,1.75e-05,lip_const_func,1.264,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-0.0002,0,0.1,total,,,-4.1259327219612266e-16,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-0.0001875,0,0.1,total,,,-2.328045760031274e-15,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-0.000175,0,0.1,total,,,-2.0647211538282508e-15,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-0.0001625,0,0.1,total,,,-1.6876863139709655e-14,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-0.00015,0,0.1,total,,,-1.152876296714768e-13,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-0.0001375,0,0.1,total,,,-3.4020095536847407e-13,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-0.000125,0,0.1,total,,,-5.924300248905509e-13,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-0.0001125,0,0.1,total,,,-7.013970200133784e-13,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-0.0001,0,0.1,total,,,-6.138270249652165e-13,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-8.75e-05,0,0.1,total,,,-4.161327826921919e-13,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-7.5e-05,0,0.1,total,,,-2.5488116929676334e-13,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-6.25e-05,0,0.1,total,,,-1.3713759804184083e-13,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-5e-05,0,0.1,total,,,2.0910044648512138e-14,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-3.75e-05,0,0.1,total,,,1.7831094893599236e-13,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-2.5e-05,0,0.1,total,,,3.8292566780513027e-13,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,-1.25e-05,0,0.1,total,,,4.522545292684198e-13,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
0.001,15,5610000.0,0,1,0,0,0.0,0,0.1,total,,,2.424395880585774e-13,1.33,0,1.75e-05,lip_const_func,1.343,1.415e-06,4440000.0,1.064e-06,5905000.0
