x,y,z,force
0,0,-0.002109,9.562659065464972e-13
0,0,-0.001992,9.57302079376691e-13
0,0,-0.001758,9.548137698960464e-13
0,0,-0.001641,9.503669421680895e-13
0,0,-0.001523,9.434167017570388e-13
0,0,-0.001289,9.21279180923926e-13
0,0,-0.001172,9.06887500423063e-13
0,0,-0.001055,8.904954611872474e-13
0,0,-0.0008203,8.534143022542394e-13
0,0,-0.0007031,8.336951254435492e-13
0,0,-0.0005859,8.138804881097789e-13
0,0,-0.0003516,7.759204349516692e-13
0,0,-0.0002344,7.589007658320544e-13
0,0,-0.0001172,7.431463508977215e-13
0,0,0.0001172,7.173903369328717e-13
0,0,0.0002344,7.077290886366176e-13
0,0,0.0003516,7.000707037016779e-13
0,0,0.0005859,6.908354262001704e-13
0,0,0.0007031,6.887539919341973e-13
0,0,0.0008203,6.879469632978093e-13
0,0,0.001055,6.886392862619056e-13
0,0,0.001172,6.891518851805475e-13
0,0,0.001289,6.892918530991618e-13
0,0,0.001523,6.867490820391245e-13
0,0,0.001641,6.834150286942857e-13
0,0,0.001758,6.784186815961647e-13
0,0,0.001992,6.627916624290263e-13
0,0,0.002109,6.52651233292072e-13
0,0,0.002227,6.41066008386693e-13
0,0,0.002461,6.146517814464227e-13
0,0,0.002578,6.004837144689265e-13
0,0,0.002695,5.861515992043486e-13
0,0,0.00293,5.584113904921697e-13
0,0,0.003047,5.457471174578762e-13
0,0,0.003164,5.341322508480623e-13
0,0,0.003398,5.147897670971871e-13
0,0,0.003516,5.074791400351217e-13
0,0,0.003633,5.016874544887563e-13
0,0,0.003867,4.948631152976732e-13
0,0,0.003984,4.935247472400403e-13
0,0,0.004102,4.932939158176571e-13
0,0,0.004336,4.950275162806662e-13
0,0,0.004453,4.963826557097245e-13
0,0,0.00457,4.974673021907252e-13
0,0,0.004805,4.978191765438756e-13
0,0,0.004922,4.964323597418841e-13
0,0,0.005039,4.936939047675344e-13
0,0,0.005273,4.835521195405819e-13
0,0,0.005391,4.761383984166404e-13
0,0,0.005508,4.630298938670987e-13
0,0,0.005742,4.4677284566150287e-13
0,0,0.005859,4.352777641171126e-13
0,0,0.005977,4.2342090180241453e-13
0,0,0.006211,3.999257197414131e-13
0,0,0.006328,3.8889214540073367e-13
0,0,0.006445,3.7871607736126747e-13
0,0,0.00668,3.6189012552491553e-13
0,0,0.006797,3.5545866047045675e-13
0,0,0.006914,3.506391201428182e-13
0,0,0.007148,3.459426000659743e-13
0,0,0.007266,3.460287506093155e-13
0,0,0.007383,3.475998940860106e-13
0,0,0.007617,3.5439103615032014e-13
0,0,0.007734,3.590351999080347e-13
0,0,0.007852,3.6400587860671515e-13
0,0,0.008086,3.7313842050390614e-13
0,0,0.008203,3.762263265956477e-13
0,0,0.00832,3.7756467859777667e-13
0,0,0.008555,3.7285961947513545e-13
0,0,0.008672,3.673010477363146e-13
0,0,0.008789,3.585835643101373e-13
0,0,0.009023,3.3094246503843025e-13
0,0,0.009141,3.124172327693922e-13
0,0,0.009258,2.915171693983507e-13
0,0,0.009492,2.4365194732022753e-13
0,0,0.009609,2.1667374547276583e-13
0,0,0.009727,1.9013959673596263e-13
0,0,0.009961,1.3809814011592632e-13
0,0,0.01008,1.13993691435767e-13
0,0,0.0102,9.185712672412145e-14
0,0,0.01043,5.458011988531579e-14
0,0,0.01055,3.992069825445189e-14
0,0,0.01066,2.7887675364470062e-14
0,0,0.0109,1.1292579497403383e-14
0,0,0.01102,6.221870916380866e-15
0,0,0.01113,2.866345385190183e-15
0,0,0.01137,4.0649311808497275e-17
0,0,0.01148,-1.2620484554578656e-16
0,0,0.0116,1.0015551330286992e-16
0,0,0.01184,9.170585767566227e-16
0,0,0.01195,1.242258331312892e-15
0,0,0.01207,1.4211607960862033e-15
0,0,0.0123,1.3100644031669407e-15
0,0,0.01242,1.070551838243527e-15
0,0,0.01254,7.742852326950635e-16
0,0,0.01277,2.0437219143854168e-16
0,0,0.01289,1.9129534261325698e-17
0,0,0.01301,-7.623985659640754e-17
0,0,0.01324,-3.6769249688008e-17
0,0,0.01336,6.130188011906077e-17
0,0,0.01348,1.8184780577028485e-16
0,0,0.01371,3.80949137699672e-16
0,0,0.01383,4.2738415354805e-16
0,0,0.01395,4.2962896134366287e-16
0,0,0.01418,3.046922651406921e-16
0,0,0.0143,2.0478159743417474e-16
0,0,0.01441,1.0231164860612334e-16
0,0,0.01465,-3.6070658659387213e-17
0,0,0.01477,-5.678369874450769e-17
0,0,0.01488,-4.5533115031548184e-17
